iteration,time,total_mass,phi_min,phi_max
0,0.0,-0.5466253781552453,-1.0036262722835874,1.0
0,0.0,-0.6862885918963009,-1.0038579574895634,1.0
10000,200.0000000000285,-0.6862885918963008,-1.0612274460156994,0.9665119268922227
20000,399.99999999992616,-0.6862885918963006,-1.055306656846164,0.9195529003429015
30000,599.9999999997443,-0.6862885918963008,-1.0539589282233213,0.8965458620836848
40000,799.9999999995624,-0.6862885918963009,-1.0535933832212645,0.8849868396933211
50000,999.9999999993805,-0.6862885918963009,-1.0535604314880225,0.8824018202165216
60000,1199.9999999991987,-0.6862885918963009,-1.0536488405698832,0.8824791227149604
70000,1399.9999999990168,-0.6862885918963006,-1.0537655436171882,0.8825538059546947
80000,1599.999999998835,-0.6862885918963008,-1.0545616378149416,0.8826197507750653
90000,1799.999999998653,-0.6862885918963009,-1.0556583456399276,0.8826719169771591
100000,1999.9999999984711,-0.6862885918963008,-1.0566234837036592,0.8827059907462942
110000,2199.9999999982892,-0.6862885918963008,-1.05751972194687,0.8827180748475966
120000,2399.9999999981073,-0.6862885918963009,-1.0583574686318662,0.8827044404437432
130000,2599.9999999979254,-0.6862885918963006,-1.059097570652891,0.882661359288651
140000,2799.9999999977435,-0.6862885918963008,-1.059753067179514,0.8825849971028836
150000,2999.9999999975616,-0.6862885918963009,-1.0603352307550824,0.8824713370753599
160000,3199.9999999973797,-0.6862885918963006,-1.0608736044604272,0.8823161015676853
170000,3399.999999997198,-0.6862885918963006,-1.0613806205722183,0.8821146412182174
180000,3599.999999997016,-0.6862885918963008,-1.0618348863318954,0.8818617611707824
190000,3799.999999996834,-0.6862885918963006,-1.0622433093285255,0.8815514540937524
200000,3999.999999996652,-0.6862885918963008,-1.0626118707235255,0.8811787248756023
210000,4199.999999998835,-0.6862885918963008,-1.0629457512693103,0.8807778793312458
220000,4400.0000000032005,-0.6862885918963008,-1.0632494396297376,0.8802982053233346
230000,4600.000000007566,-0.6862885918963009,-1.0635273573840427,0.8797269103347056
240000,4800.000000011932,-0.6862885918963008,-1.0637826462072537,0.8790472407037264
250000,5000.000000016297,-0.6862885918963006,-1.0640179016617135,0.8782369862398247
260000,5200.000000020663,-0.6862885918963006,-1.0642356563718882,0.8772666004669475
270000,5400.000000025028,-0.6862885918963008,-1.064438945502984,0.8760968832766785
280000,5600.000000029394,-0.6862885918963008,-1.064628949331849,0.8746761404789187
290000,5800.0000000337595,-0.6862885918963006,-1.0648071227335543,0.8729366467431549
300000,6000.000000038125,-0.6862885918963008,-1.0649768883867956,0.8725482865262701
310000,6200.000000042491,-0.6862885918963008,-1.0651456693521992,0.8725193025366719
320000,6400.000000046856,-0.6862885918963008,-1.065305617896772,0.8724897831442568
330000,6600.000000051222,-0.6862885918963008,-1.0654576663979707,0.8724543501311101
340000,6800.000000055587,-0.6862885918963008,-1.065602579134318,0.8724111406524958
350000,7000.000000059953,-0.6862885918963008,-1.065740957445067,0.872359107918638
360000,7200.000000064319,-0.6862885918963008,-1.0658732345825395,0.8722989739949626
370000,7400.000000068684,-0.6862885918963008,-1.0659996563633496,0.8722341196534609
380000,7600.00000007305,-0.6862885918963008,-1.0661202426322234,0.8721841806337229
390000,7800.000000077415,-0.6862885918963006,-1.0662347192909851,0.8721237579165685
400000,8000.000000081781,-0.6862885918963006,-1.0663423895959603,0.8720509148913547
410000,8200.000000086146,-0.6862885918963009,-1.0664418543594576,0.871967727328151
420000,8400.000000090511,-0.6862885918963008,-1.066530361753249,0.8718602138358904
430000,8600.000000094877,-0.6862885918963008,-1.0666020514962629,0.8717149798974811
440000,8800.000000099242,-0.6862885918963006,-1.0666415930314732,0.8715218677442272
450000,9000.000000103608,-0.6862885918963008,-1.0666324229323005,0.8712882172107861
460000,9200.000000107973,-0.6862885918963008,-1.0666309374304261,0.8712222457086927
470000,9400.000000112339,-0.6862885918963009,-1.066706851798031,0.8713813130254112
480000,9600.000000116705,-0.6862885918963008,-1.066885052915782,0.8715998369390274
490000,9800.00000012107,-0.6862885918963008,-1.067156507252728,0.8718680079614362
500000,10000.000000125436,-0.6862885918963006,-1.06750415041259,0.872081788659664
510000,10200.000000129801,-0.6862885918963006,-1.0678993958872498,0.8722492008050672
520000,10400.000000134167,-0.6862885918963008,-1.0683172668090974,0.8723816935147116
530000,10600.000000138532,-0.6862885918963006,-1.0687406420976338,0.8724877327480218
540000,10800.000000142898,-0.6862885918963006,-1.0691516565445094,0.8725735700693728
550000,11000.000000147264,-0.6862885918963006,-1.0695398983803928,0.8726438088060939
560000,11200.00000015163,-0.6862885918963008,-1.0699005293766821,0.8727064169677854
570000,11400.000000155995,-0.6862885918963006,-1.0702301174492503,0.8727603625325604
580000,11600.00000016036,-0.6862885918963006,-1.0705264065129303,0.8728062925795095
590000,11800.000000164726,-0.6862885918963009,-1.0708080950733094,0.8728455730917735
600000,12000.000000169091,-0.6862885918963008,-1.0710637394814597,0.872879259797106
610000,12200.000000173457,-0.6862885918963009,-1.0712888270274037,0.872908183362943
620000,12400.000000177823,-0.6862885918963008,-1.0714857353375808,0.8729330100828193
630000,12600.000000182188,-0.6862885918963008,-1.0716569694803717,0.8729542846776598
640000,12800.000000186554,-0.6862885918963006,-1.0718050226762768,0.8729742987315163
650000,13000.00000019092,-0.6862885918963009,-1.0719322892412981,0.8729936972116641
660000,13200.000000195285,-0.6862885918963008,-1.0720410140642127,0.8730105265799659
670000,13400.00000019965,-0.6862885918963008,-1.0721332669521089,0.8730250841096296
680000,13600.000000204016,-0.6862885918963009,-1.0722109334203813,0.8730376301343635
