iteration,time,total_mass,phi_min,phi_max
750000,15000.000000234575,-0.4000000000000002,-1.2345221690070791,1.2831920387155513
760000,15200.00000023894,-0.4000000000000001,-1.3060566811817877,1.33737877375588
770000,15400.000000243306,-0.40000000000000013,-1.3022982074826581,1.2736387872779398
780000,15600.000000247672,-0.4000000000000001,-1.2506551489660873,1.300731987538398
790000,15800.000000252037,-0.40000000000000013,-1.2744231942431095,1.2565206019416872
800000,16000.000000256403,-0.4000000000000001,-1.3365958447270874,1.3436272988011204
810000,16200.000000260769,-0.4000000000000001,-1.3015277904770357,1.3089196303968365
820000,16400.000000265132,-0.4000000000000001,-1.2377879823927065,1.267498502024191
830000,16600.000000269498,-0.4000000000000001,-1.2641966028009646,1.2516177297305442
840000,16800.000000273863,-0.40000000000000013,-1.2155907547143252,1.2127174889003018
