iteration,time,total_mass,phi_min,phi_max
0,0.0,0.5466313799621284,-1.0,1.0037138903786158
10000,200.0000000000285,0.5466313799621284,-1.0829583007735546,1.00842057358413
20000,399.99999999992616,0.5466313799621284,-1.0804026039675532,1.0036860063093946
30000,599.9999999997443,0.5466313799621284,-1.0800817172063042,1.0029757021890313
40000,799.9999999995624,0.5466313799621284,-1.0800426495810038,1.0023696045034063
50000,999.9999999993805,0.5466313799621283,-1.0800689812018418,1.0020544965327036
60000,1199.9999999991987,0.5466313799621285,-1.0801155269058045,1.001775932298225
70000,1399.9999999990168,0.5466313799621285,-1.0801686298901734,1.001470309719661
80000,1599.999999998835,0.5466313799621284,-1.0802234740616947,1.0011754558783792
90000,1799.999999998653,0.5466313799621284,-1.0802783283905946,1.0009055773196036
100000,1999.9999999984711,0.5466313799621284,-1.0803326191932108,1.0006641713014612
110000,2199.9999999982892,0.5466313799621284,-1.0803862086298923,1.000452795036641
120000,2399.9999999981073,0.5466313799621284,-1.0804391166701137,1.0002818139542375
130000,2599.9999999979254,0.5466313799621283,-1.0804914143502775,1.0001518171113477
140000,2799.9999999977435,0.5466313799621283,-1.0805431837797006,1.000054548857313
150000,2999.9999999975616,0.5466313799621285,-1.0805945039707894,0.9999706173061024
160000,3199.9999999973797,0.5466313799621285,-1.080645446479273,0.9998977553317728
170000,3399.999999997198,0.5466313799621284,-1.080696074642849,0.9998344176147839
180000,3599.999999997016,0.5466313799621283,-1.0807464440463614,0.9997793027771534
190000,3799.999999996834,0.5466313799621284,-1.080796603331864,0.99973130599949
200000,3999.999999996652,0.5466313799621285,-1.0808465950412822,0.9996894834344574
210000,4199.999999998835,0.5466313799621284,-1.0808964563920034,0.9996530248089162
220000,4400.0000000032005,0.5466313799621285,-1.0809462199622522,0.9996244008087588
230000,4600.000000007566,0.5466313799621285,-1.080995914288395,0.9996014036778162
240000,4800.000000011932,0.5466313799621285,-1.0810455643835732,0.9995820848920581
250000,5000.000000016297,0.5466313799621283,-1.0810951921879417,0.9995652465748777
260000,5200.000000020663,0.5466313799621284,-1.0811448169599702,0.9995505715214337
270000,5400.000000025028,0.5466313799621284,-1.0811944556168012,0.9995377837104222
280000,5600.000000029394,0.5466313799621284,-1.0812441230306669,0.9995266427531138
290000,5800.0000000337595,0.5466313799621284,-1.0812938322872596,0.9995172054977476
300000,6000.000000038125,0.5466313799621284,-1.0813435949109944,0.9995090781171937
310000,6200.000000042491,0.5466313799621284,-1.0813934210616454,0.9995020072328108
320000,6400.000000046856,0.5466313799621284,-1.0814433197059652,0.9994958586865909
330000,6600.000000051222,0.5466313799621284,-1.0814932987675991,0.9994905153787988
340000,6800.000000055587,0.5466313799621285,-1.0815433652580253,0.999485923029815
350000,7000.000000059953,0.5466313799621284,-1.0815935253910396,0.9994820703115783
360000,7200.000000064319,0.5466313799621284,-1.0816437846828189,0.9994787321930801
370000,7400.000000068684,0.5466313799621284,-1.0816941480393794,0.9994758432227103
380000,7600.00000007305,0.5466313799621283,-1.0817446198331442,0.9994733462304386
390000,7800.000000077415,0.5466313799621284,-1.0817952039698902,0.9994711912764047
400000,8000.000000081781,0.5466313799621284,-1.0818459039473285,0.9994693347340766
410000,8200.000000086146,0.5466313799621284,-1.0818967229063814,0.999467738490448
420000,8400.000000090511,0.5466313799621284,-1.081947663676059,0.9994663692481642
430000,8600.000000094877,0.5466313799621284,-1.081998728812772,0.9994651979163742
440000,8800.000000099242,0.5466313799621284,-1.0820499206347214,0.9994641990789069
450000,9000.000000103608,0.5466313799621284,-1.0821012412520479,0.9994633505299475
460000,9200.000000107973,0.5466313799621284,-1.082152692593208,0.9994626328685106
470000,9400.000000112339,0.5466313799621283,-1.0822042764281203,0.9994620291442715
480000,9600.000000116705,0.5466313799621284,-1.0822559943883918,0.999461524548176
490000,9800.00000012107,0.5466313799621284,-1.082307847985098,0.9994611061421973
500000,10000.000000125436,0.5466313799621284,-1.0823598386243203,0.9994607626232437
510000,10200.000000129801,0.5466313799621284,-1.0824119676207937,0.9994604841168669
520000,10400.000000134167,0.5466313799621283,-1.0824642362098507,0.9994602619970141
530000,10600.000000138532,0.5466313799621284,-1.0825166455579163,0.9994600887286011
540000,10800.000000142898,0.5466313799621284,-1.082569196771689,0.999459957729861
550000,11000.000000147264,0.5466313799621285,-1.0826218909062233,0.999459863252124
560000,11200.00000015163,0.5466313799621284,-1.0826747289719776,0.9994598002747438
570000,11400.000000155995,0.5466313799621283,-1.082727711941057,0.9994597644132681
580000,11600.00000016036,0.5466313799621284,-1.0827808407526442,0.999459751839239
590000,11800.000000164726,0.5466313799621284,-1.0828341163178,0.9994597592100042
600000,12000.000000169091,0.5466313799621284,-1.0828875395236652,0.9994597836075091
610000,12200.000000173457,0.5466313799621284,-1.082941111237166,0.9994598224846899
620000,12400.000000177823,0.5466313799621284,-1.0829948323082703,0.9994598736187124
630000,12600.000000182188,0.5466313799621284,-1.083048703572826,0.999459935070039
640000,12800.000000186554,0.5466313799621284,-1.0831027258551242,0.9994600051466864
650000,13000.00000019092,0.5466313799621283,-1.0831568999700796,0.999460082373008
660000,13200.000000195285,0.5466313799621284,-1.0832112267252283,0.99946016546237
670000,13400.00000019965,0.5466313799621283,-1.0832657069224219,0.99946025329329
680000,13600.000000204016,0.5466313799621284,-1.083320341359383,0.9994603448885893
690000,13800.000000208382,0.5466313799621285,-1.0833751308310453,0.9994604393971513
700000,14000.000000212747,0.5466313799621285,-1.083430076130752,0.9994605360780178
710000,14200.000000217113,0.5466313799621284,-1.0834851780513237,0.9994606342864453
720000,14400.000000221478,0.5466313799621283,-1.08354043738601,0.9994607334617416
730000,14600.000000225844,0.5466313799621283,-1.0835958549293152,0.9994608331166439
740000,14800.00000023021,0.5466313799621284,-1.08365143147775,0.999460932828002
750000,15000.000000234575,0.5466313799621284,-1.0837071678305263,0.9994610322286794
760000,15200.00000023894,0.5466313799621284,-1.0837630647901286,0.9994611310004337
770000,15400.000000243306,0.5466313799621284,-1.0838191231628653,0.9994612288677294
780000,15600.000000247672,0.5466313799621284,-1.0838753437593571,0.9994613255922974
790000,15800.000000252037,0.5466313799621283,-1.083931727394981,0.9994614209684204
800000,16000.000000256403,0.5466313799621283,-1.0839882748902507,0.9994615148187539
810000,16200.000000260769,0.5466313799621285,-1.0840449870711948,0.9994616069907488
820000,16400.000000265132,0.5466313799621284,-1.0841018647696927,0.9994616973534596
830000,16600.000000269498,0.5466313799621284,-1.0841589088237344,0.9994617857947969
840000,16800.000000273863,0.5466313799621284,-1.0842161200777611,0.9994618722190868
850000,17000.00000027823,0.5466313799621284,-1.084273499382868,0.9994619565449824
860000,17200.000000282595,0.5466313799621283,-1.0843310475970638,0.9994620387036312
870000,17400.00000028696,0.5466313799621284,-1.08438876558549,0.9994621186370098
880000,17600.000000291326,0.5466313799621284,-1.0844466542206157,0.9994621962965695
890000,17800.00000029569,0.5466313799621285,-1.0845047143824351,0.999462271641972
900000,18000.000000300057,0.5466313799621283,-1.0845629469586575,0.9994623446400368
910000,18200.000000304422,0.5466313799621284,-1.0846213528448452,0.9994624152637894
920000,18400.000000308788,0.5466313799621284,-1.084679932944603,0.9994624834916351
930000,18600.000000313154,0.5466313799621284,-1.0847386881697212,0.9994625493066537
940000,18800.00000031752,0.5466313799621284,-1.0847976194403002,0.9994626126959549
950000,19000.000000321885,0.5466313799621284,-1.084856727684917,0.9994626736501538
960000,19200.00000032625,0.5466313799621284,-1.0849160138407328,0.9994627321628717
970000,19400.000000330616,0.5466313799621284,-1.0849754788536154,0.9994627882303285
980000,19600.00000033498,0.5466313799621285,-1.0850351236782871,0.9994628418509892
990000,19800.000000339347,0.5466313799621285,-1.08509494927839,0.999462893025213
1000000,20000.000000343713,0.5466313799621284,-1.0851549566266487,0.9994629417550159
1010000,20200.000000348078,0.5466313799621284,-1.0852151467049256,0.999462988043787
1020000,20400.000000352444,0.5466313799621285,-1.085275520504356,0.999463031896115
